"StichtagDatJahr","DatenstandCd","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","EigentuemerSSZPubl1Sort","EigentuemerSSZPubl1Cd","EigentuemerSSZPubl1Lang","AnzZimmerLevel2Sort_noDM","AnzZimmerLevel2Cd_noDM","AnzZimmerLevel2Lang_noDM","AnzWhgStat"
2024,"D",74,"074","Witikon",7,"7","Kreis 7",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",294
2024,"D",74,"074","Witikon",7,"7","Kreis 7",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",391
2024,"D",74,"074","Witikon",7,"7","Kreis 7",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",211
2024,"D",74,"074","Witikon",7,"7","Kreis 7",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",63
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",1,"1","Öffentliche Hand",1,"1","1-Zimmer",12
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",1,"1","Öffentliche Hand",2,"2","2-Zimmer",82
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",1,"1","Öffentliche Hand",3,"3","3-Zimmer",52
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",1,"1","Öffentliche Hand",4,"4","4-Zimmer",86
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",1,"1","Öffentliche Hand",5,"5","5-Zimmer",21
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",5
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",0
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",1
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",8
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",0
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",0
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",0
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",299
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",556
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",633
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",195
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",57
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",12
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",4,"4","Natürliche Personen",1,"1","1-Zimmer",196
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",4,"4","Natürliche Personen",2,"2","2-Zimmer",437
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",4,"4","Natürliche Personen",3,"3","3-Zimmer",540
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",4,"4","Natürliche Personen",4,"4","4-Zimmer",264
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",4,"4","Natürliche Personen",5,"5","5-Zimmer",91
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",53
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",22
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",57
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",67
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",62
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",31
2024,"D",81,"081","Seefeld",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",7
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","Öffentliche Hand",1,"1","1-Zimmer",71
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","Öffentliche Hand",2,"2","2-Zimmer",53
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","Öffentliche Hand",3,"3","3-Zimmer",69
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","Öffentliche Hand",4,"4","4-Zimmer",72
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","Öffentliche Hand",5,"5","5-Zimmer",16
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",8
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",0
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",1
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",29
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",29
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",0
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",0
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",280
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",515
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",462
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",201
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",57
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",24
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",4,"4","Natürliche Personen",1,"1","1-Zimmer",227
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",4,"4","Natürliche Personen",2,"2","2-Zimmer",392
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",4,"4","Natürliche Personen",3,"3","3-Zimmer",440
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",4,"4","Natürliche Personen",4,"4","4-Zimmer",285
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",4,"4","Natürliche Personen",5,"5","5-Zimmer",96
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",56
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",106
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",79
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",189
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",143
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",61
2024,"D",82,"082","Mühlebach",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",28
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",1,"1","Öffentliche Hand",1,"1","1-Zimmer",58
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",1,"1","Öffentliche Hand",2,"2","2-Zimmer",17
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",1,"1","Öffentliche Hand",3,"3","3-Zimmer",52
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",1,"1","Öffentliche Hand",4,"4","4-Zimmer",29
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",1,"1","Öffentliche Hand",5,"5","5-Zimmer",5
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",3
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",2
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",16
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",52
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",47
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",15
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",0
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",220
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",348
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",422
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",223
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",46
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",30
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",1,"1","1-Zimmer",76
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",2,"2","2-Zimmer",161
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",3,"3","3-Zimmer",341
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",4,"4","4-Zimmer",237
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",5,"5","5-Zimmer",72
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",126
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",10
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",54
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",71
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",135
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",56
2024,"D",83,"083","Weinegg",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",22
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","Öffentliche Hand",1,"1","1-Zimmer",68
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","Öffentliche Hand",2,"2","2-Zimmer",118
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","Öffentliche Hand",3,"3","3-Zimmer",182
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","Öffentliche Hand",4,"4","4-Zimmer",91
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","Öffentliche Hand",5,"5","5-Zimmer",20
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",2
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",108
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",747
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",1625
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",949
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",125
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",20
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",259
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",1008
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",1289
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",926
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",151
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",46
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",1,"1","1-Zimmer",456
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",2,"2","2-Zimmer",800
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",3,"3","3-Zimmer",1017
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",4,"4","4-Zimmer",465
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",5,"5","5-Zimmer",201
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",99
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",56
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",218
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",335
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",342
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",212
2024,"D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",29
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",1,"1","1-Zimmer",121
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",2,"2","2-Zimmer",356
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",3,"3","3-Zimmer",593
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",4,"4","4-Zimmer",336
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",5,"5","5-Zimmer",89
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",41
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",198
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",708
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",1839
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",992
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",134
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",3
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",1140
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",2449
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",2567
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",1149
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",140
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",29
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",1,"1","1-Zimmer",750
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",2,"2","2-Zimmer",1478
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",3,"3","3-Zimmer",1941
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",4,"4","4-Zimmer",836
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",5,"5","5-Zimmer",309
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",119
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",103
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",221
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",306
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",231
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",53
2024,"D",92,"092","Altstetten",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",16
2024,"D",101,"101","Höngg",10,"10","Kreis 10",1,"1","Öffentliche Hand",1,"1","1-Zimmer",84
2024,"D",101,"101","Höngg",10,"10","Kreis 10",1,"1","Öffentliche Hand",2,"2","2-Zimmer",169
2024,"D",101,"101","Höngg",10,"10","Kreis 10",1,"1","Öffentliche Hand",3,"3","3-Zimmer",106
2024,"D",101,"101","Höngg",10,"10","Kreis 10",1,"1","Öffentliche Hand",4,"4","4-Zimmer",36
2024,"D",101,"101","Höngg",10,"10","Kreis 10",1,"1","Öffentliche Hand",5,"5","5-Zimmer",34
2024,"D",101,"101","Höngg",10,"10","Kreis 10",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",26
2024,"D",101,"101","Höngg",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",62
2024,"D",101,"101","Höngg",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",421
2024,"D",101,"101","Höngg",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",855
2024,"D",101,"101","Höngg",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",762
2024,"D",101,"101","Höngg",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",163
2024,"D",101,"101","Höngg",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",11
2024,"D",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",383
2024,"D",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",891
2024,"D",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",1276
2024,"D",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",816
2024,"D",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",208
2024,"D",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",97
2024,"D",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",1,"1","1-Zimmer",342
2024,"D",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",2,"2","2-Zimmer",740
2024,"D",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",3,"3","3-Zimmer",1362
2024,"D",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",4,"4","4-Zimmer",993
2024,"D",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",5,"5","5-Zimmer",399
2024,"D",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",266
2024,"D",101,"101","Höngg",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",82
2024,"D",101,"101","Höngg",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",282
2024,"D",101,"101","Höngg",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",509
2024,"D",101,"101","Höngg",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",671
2024,"D",101,"101","Höngg",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",252
2024,"D",101,"101","Höngg",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",74
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",1,"1","Öffentliche Hand",1,"1","1-Zimmer",111
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",1,"1","Öffentliche Hand",2,"2","2-Zimmer",174
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",1,"1","Öffentliche Hand",3,"3","3-Zimmer",234
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",1,"1","Öffentliche Hand",4,"4","4-Zimmer",62
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",1,"1","Öffentliche Hand",5,"5","5-Zimmer",14
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",6
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",127
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",474
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",873
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",409
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",31
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",2
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",339
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",700
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",1016
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",404
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",51
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",10
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",4,"4","Natürliche Personen",1,"1","1-Zimmer",575
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",4,"4","Natürliche Personen",2,"2","2-Zimmer",799
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",4,"4","Natürliche Personen",3,"3","3-Zimmer",1292
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",4,"4","Natürliche Personen",4,"4","4-Zimmer",531
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",4,"4","Natürliche Personen",5,"5","5-Zimmer",153
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",92
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",22
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",87
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",314
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",251
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",72
2024,"D",102,"102","Wipkingen",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",17
2024,"D",111,"111","Affoltern",11,"11","Kreis 11",1,"1","Öffentliche Hand",1,"1","1-Zimmer",196
2024,"D",111,"111","Affoltern",11,"11","Kreis 11",1,"1","Öffentliche Hand",2,"2","2-Zimmer",298
2024,"D",111,"111","Affoltern",11,"11","Kreis 11",1,"1","Öffentliche Hand",3,"3","3-Zimmer",399
2024,"D",111,"111","Affoltern",11,"11","Kreis 11",1,"1","Öffentliche Hand",4,"4","4-Zimmer",305
2024,"D",111,"111","Affoltern",11,"11","Kreis 11",1,"1","Öffentliche Hand",5,"5","5-Zimmer",96
2024,"D",111,"111","Affoltern",11,"11","Kreis 11",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",23
2024,"D",111,"111","Affoltern",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",79
2024,"D",111,"111","Affoltern",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",574
2024,"D",111,"111","Affoltern",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",1141
